,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,label
70,1sn2WHHml6OevDbzPdxg1u,0.269,0.297,1,-7.601,1,0.0638,0.912,0.858,0.0937,0.0318,150.147,2
71,2h0Yvh4qUTDI0uzyJMaKxk,0.376,0.855,9,-6.957,0,0.0518,0.354,0.657,0.107,0.0784,103.925,2
72,709vkDAZS8yf9JvXgsskvT,0.222,0.569,6,-13.625,1,0.0872,0.87,0.653,0.34,0.0756,115.848,2
73,4Bi8ja0x6lwptoLoYYWLk8,0.526,0.415,7,-6.175,0,0.0272,0.818,0.00274,0.107,0.0795,119.967,2
74,6V2P8TvI7AsugAh09Uim88,0.473,0.825,7,-4.451,1,0.0374,0.137,0.826,0.36,0.0985,120.01,2
75,3MM8bYw5fkxPWmJAPWGR7q,0.243,0.926,2,-3.362,0,0.0526,0.592,0.134,0.0906,0.275,185.174,2
76,3Ek5msahnInkQZoBKNiZ5a,0.436,0.723,2,-6.041,0,0.0407,0.529,0.00414,0.0918,0.142,119.936,2
77,0ySKxI75lAfsIjw9lruOWU,0.137,0.765,0,-4.599,1,0.0775,0.00934,0.00573,0.131,0.231,178.067,2
78,6BHQcO2ETHIYITAeypdpEv,0.533,0.881,9,-3.949,0,0.0458,0.0656,0.0012,0.142,0.431,119.95,2
79,0fh9WgXZv0e9uyAmXdDV1G,0.365,0.959,5,-4.116,0,0.0504,0.001,0.738,0.194,0.173,144.952,2
80,2E6Q1ETXHWgamSy6RnRYNf,0.141,0.907,4,-3.904,0,0.0707,0.00388,0.819,0.304,0.251,159.913,2
81,4Xc3cF08UyM2Osol3bdpRx,0.49,0.954,11,-6.622,1,0.0372,2.94e-05,0.83,0.1,0.387,100.038,2
82,4FiCWZG9meBIK9dU3vItjR,0.524,0.863,5,-7.632,0,0.0381,0.000203,0.273,0.314,0.165,95.022,2
83,7tyqw8ld9dcEmoBfpxL5xq,0.368,0.592,3,-12.62,0,0.04,0.133,0.942,0.15,0.364,83.002,2
