,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,label
20,1UceH3dNaxzKSG4qQ1kbp2,0.401,0.317,1,-14.369,1,0.0364,0.898,0.76,0.118,0.0633,116.744,0
21,4YhDhdIh1YYVmNUvnYjoRy,0.328,0.0421,6,-22.933,1,0.0426,0.993,0.525,0.0964,0.179,52.793,0
22,5j85Y5lPqHqvww4Q2H3pY1,0.623,0.0673,0,-17.553,1,0.0479,0.843,0.00328,0.111,0.275,74.552,0
23,5DDx7lVobjWfLyvRDtW7BX,0.377,0.251,5,-7.503,1,0.036,0.904,0.131,0.0586,0.383,185.445,0
24,4gT8dnQ05pxVQecqDNPRlV,0.359,0.0835,7,-24.478,1,0.0345,0.922,0.872,0.127,0.216,69.361,0
25,4zPDjRgceGrR0Sm54YDTTf,0.539,0.0678,0,-18.039,1,0.0468,0.967,0.168,0.114,0.263,124.105,0
26,1HEGcv63IZ7TPncpVKdVdN,0.466,0.0718,0,-17.999,1,0.0375,0.984,0.000931,0.107,0.196,121.769,0
27,6zGHpPBJFxudCfvrCmo6EF,0.405,0.0902,5,-13.105,1,0.0327,0.991,0.93,0.117,0.0998,98.451,0
28,5GWjxdXbCvHozYWvTO8qXr,0.481,0.0647,6,-20.372,1,0.0339,0.909,0.927,0.104,0.233,133.626,0
29,1q9lbtvwfAekaD6ScD7h2t,0.478,0.147,11,-18.729,0,0.0375,0.964,0.892,0.115,0.151,103.978,0
30,46LFQQGf0KavPAaepNN8sB,0.475,0.249,9,-15.973,0,0.0417,0.901,0.204,0.121,0.631,159.579,0
31,6w8czge0Bw1pYzViYNxB5z,0.585,0.017,5,-18.352,0,0.0797,0.987,0.000153,0.102,0.156,90.184,0
32,6WTaPOmjmElVLG7HD8nHkb,0.44,0.0455,5,-24.334,1,0.0478,0.982,0.924,0.0985,0.144,109.966,0
33,1AL1RPAS8xiZGehR3ch7mp,0.51,0.0916,10,-20.776,1,0.0392,0.924,0.19,0.0936,0.257,131.643,0
34,0LDytu1PRUdxTZ5YCMIZIC,0.451,0.303,4,-11.883,0,0.0306,0.765,0.906,0.112,0.208,133.533,0
35,5hUMi6pb2Gy6QQAruGgedc,0.501,0.224,8,-10.246,1,0.0373,0.825,0.0062,0.146,0.333,118.745,0
36,1WVJQYCwg6I2a0gATnQEAH,0.31,0.0996,8,-21.331,1,0.0469,0.985,0.917,0.115,0.0386,78.432,0
37,1xaTXPoDk4VOU9XhYX4KJM,0.425,0.0429,1,-24.86,1,0.0408,0.951,0.0184,0.148,0.255,96.097,0
38,5OC0qjcuBnOHNjqMCgLE8v,0.458,0.106,0,-13.748,0,0.0444,0.892,0.0986,0.128,0.236,110.83,0
39,4G3EKvGtqcUSZqPQIWJFxd,0.421,0.08,7,-21.795,1,0.04,0.903,0.859,0.135,0.0546,122.044,0
40,0QE9gHtja2QR77FCMaTs9w,0.447,0.397,3,-14.293,1,0.0318,0.594,0.287,0.0944,0.0673,110.649,0
41,2EXxg3UZwWqMCgs1gUHEgU,0.338,0.147,2,-16.464,1,0.0321,0.987,0.947,0.0964,0.169,58.152,0
42,5gtIMCsxsCn9wxlfed5Doy,0.418,0.0341,2,-23.149,1,0.0407,0.971,0.00438,0.0882,0.171,103.742,0
43,1GLnM2xHIG9DdLGESEEA6n,0.511,0.0337,2,-28.338,0,0.0439,0.985,0.931,0.0957,0.25,59.329,0
44,6Jws7Ip1lI09JNDGppRHRv,0.313,0.103,7,-18.886,0,0.048,0.992,0.903,0.101,0.0737,73.377,0
45,0qzfPNAMy3Su5nStssXnBd,0.444,0.252,5,-12.697,0,0.0426,0.884,0.0133,0.103,0.125,63.221,0
46,6kVGcuAOP7WnMnhWTL2p0W,0.584,0.153,5,-17.578,1,0.0451,0.934,0.65,0.13,0.429,110.67,0
47,34RyZXVz5kuOcywbFIPosB,0.284,0.145,8,-23.961,1,0.0352,0.974,0.871,0.132,0.0646,83.169,0
48,4wrbjjPqeCNn0fSckNIKlv,0.588,0.336,6,-11.161,1,0.049,0.62,0.106,0.111,0.246,127.392,0
49,6ttNHrgyK11RvgYOdC6Vpn,0.566,0.347,0,-10.048,1,0.0369,0.868,0.761,0.124,0.425,95.322,0
50,08lUeu1CxXvAoaKkemoEk8,0.371,0.0823,3,-20.45,1,0.0352,0.963,0.49,0.0838,0.0789,106.146,0
51,3DsIu9DB0AZufrQHR4yJKL,0.528,0.0847,0,-16.575,0,0.0405,0.984,0.893,0.131,0.0431,111.49,0
52,3kz6NAOACWLOUKYTQVvFkN,0.618,0.262,9,-24.976,0,0.141,0.82,0.866,0.107,0.0382,180.913,0
53,2PEAh0Yz9I72m1Lz2Z7uFj,0.345,0.0892,10,-16.634,0,0.0364,0.976,0.842,0.114,0.155,135.656,0
54,3wqEq2lsXWO98kHXUvrN9C,0.617,0.317,0,-8.488,1,0.0655,0.993,0.899,0.142,0.555,119.084,0
55,2FnTwpi1PdHLjgHv4XQEFn,0.386,0.075,5,-14.124,0,0.0348,0.985,0.904,0.0869,0.23,96.76,0
56,5r16Jl53ZXzkOeMdBD9bF8,0.237,0.0227,4,-25.674,0,0.0401,0.875,0.574,0.123,0.044,76.252,0
57,3sKafCdxv4vXK0D1RNlxG2,0.399,0.0687,5,-20.112,0,0.0337,0.95,0.124,0.0766,0.152,78.149,0
58,4iwNcUIjJQGJSKH2qoez4o,0.436,0.242,6,-11.773,0,0.0362,0.872,0.17,0.103,0.155,102.118,0
59,6YDi1zFfIPb5DxYPLKPF3s,0.45,0.0944,0,-26.006,0,0.0359,0.917,0.866,0.0958,0.511,88.236,0
60,7z6F8O9kR3n3g7zyc1wiAO,0.571,0.264,7,-14.858,0,0.0329,0.721,0.854,0.113,0.333,139.961,0
61,2SdthMHDqydhV2PceC9QBX,0.492,0.291,0,-8.156,0,0.035,0.822,0.257,0.0634,0.383,172.723,0
62,3HtrgoW2iPVupeM8SU3718,0.399,0.0123,10,-20.625,1,0.0449,0.958,0.485,0.113,0.279,107.924,0
63,3djYspll15Mm2azjKSV55Y,0.5,0.21,8,-15.766,0,0.0304,0.921,0.84,0.0922,0.12,108.178,0
64,6oAni9EYklGVd1ZOLThaW1,0.294,0.203,10,-13.088,1,0.0325,0.981,0.00673,0.0917,0.114,109.574,0
65,5pESIEsMvc2p0LC2BpyMzi,0.398,0.199,2,-19.966,0,0.0328,0.896,0.855,0.0947,0.104,111.559,0
66,5W4WLKjKt4rVmyQV8CsCZ2,0.444,0.11,8,-17.867,0,0.0408,0.958,0.922,0.0787,0.101,105.125,0
67,21jcuHw9kBHPvvkAjYOOi6,0.477,0.0229,5,-28.873,1,0.046,0.947,0.885,0.229,0.11,85.363,0
68,21NDbFQtyP8gFj8OPNsMgg,0.329,0.143,7,-14.354,1,0.0315,0.971,0.00721,0.1,0.0575,104.146,0
69,1ZW12FQBx3KZEkMAX6DxEx,0.548,0.145,0,-13.298,0,0.03,0.884,0.154,0.116,0.373,83.969,0
70,0glr1BX8Zy81l4HvLpmozl,0.515,0.0283,9,-28.954,1,0.0402,0.963,0.927,0.0906,0.0886,100.598,0
71,0zCkOKYeToZAvm5rnUxcA3,0.512,0.0464,9,-28.676,0,0.0401,0.948,0.898,0.115,0.488,138.79,0
72,1jSFoUQizDyukyLNUkYdqn,0.307,0.215,8,-10.091,1,0.0334,0.884,0.582,0.242,0.127,115.425,0
73,0oEIrVWpLj01XtFtDitQyR,0.407,0.0347,0,-28.998,1,0.0382,0.951,0.922,0.709,0.151,61.018,0
74,3EeUl7XZAqrU2NoDTZjfdU,0.602,0.262,3,-9.051,1,0.0343,0.947,0.544,0.136,0.323,91.554,0
75,2zd2XhHfRH0pOyMw1sK0jo,0.52,0.292,8,-15.307,1,0.0325,0.775,0.833,0.222,0.284,86.817,0
76,6QqXTZUL8O3y46rgDEWnsm,0.352,0.0351,1,-22.254,1,0.0347,0.975,0.607,0.193,0.21,56.16,0
77,7d9ND9ohwsKUB40Ce9ThFp,0.442,0.325,7,-10.228,0,0.0487,0.873,0.899,0.243,0.23,178.178,0
78,05CAxBhenzRJYCGt8FvRj8,0.539,0.121,2,-11.899,0,0.0531,0.963,0.355,0.217,0.26,104.248,0
79,5DHU96HUvat8gddLT8IhFO,0.463,0.139,0,-16.971,1,0.0349,0.935,0.938,0.121,0.23,120.984,0
80,0x2ynoUhRfpNJCn8GPlH4y,0.38,0.0377,11,-22.733,0,0.0424,0.984,0.935,0.0974,0.114,75.286,0
81,5xfV4wVvcSYKlItHIyGRpN,0.384,0.171,8,-18.873,1,0.0382,0.944,0.305,0.108,0.157,180.652,0
82,7xUbHoSHkdV7mb9UN1fuzL,0.326,0.0575,4,-16.5,1,0.0393,0.99,0.887,0.281,0.301,127.397,0
83,0EsPT0KrwqMReT97PWuMMC,0.47,0.241,7,-16.639,0,0.036,0.905,0.598,0.705,0.274,106.392,0
84,36wpZ7gr4g48cCcEYvqrOj,0.338,0.0157,5,-23.558,0,0.036,0.995,0.94,0.0874,0.161,78.919,0
85,5m07y0cB4u7D5gzZOBU5sW,0.569,0.137,0,-13.429,0,0.0409,0.962,0.921,0.113,0.113,61.262,0
86,34oMi39G5RYgaCPwRNJ7OU,0.583,0.233,8,-15.529,1,0.0354,0.839,0.816,0.139,0.505,135.308,0
87,3bPNIOqP9KeWX0Z6SpM4qC,0.319,0.0929,11,-24.257,0,0.0384,0.935,0.765,0.161,0.0548,101.557,0
88,13lBg6iGg4yqLccgLNriTy,0.409,0.00551,4,-34.73,0,0.0368,0.975,0.701,0.0974,0.119,78.516,0
89,1w0IXRQFCFcz2z07pdNH4s,0.321,0.109,5,-21.097,0,0.0365,0.93,0.888,0.124,0.162,70.392,0
90,32wlGWGlQ2KfNb7bn3nvzI,0.552,0.479,2,-15.634,0,0.0591,0.663,0.867,0.14,0.485,117.467,0
91,229ZWFvNqnE1dEgVbBLCVB,0.52,0.2,8,-15.507,1,0.0278,0.879,0.783,0.1,0.159,78.753,0
92,5LaxA3Vqu1huHZCQHUXnr3,0.324,0.029,0,-27.551,0,0.0365,0.857,0.806,0.106,0.0388,136.379,0
93,5QdGSxicWhfhvJCkkVrXoh,0.382,0.0365,10,-26.788,1,0.0412,0.945,0.457,0.128,0.157,101.094,0
94,2HfccyKw1vmXFEoOH87FCT,0.37,0.115,4,-24.572,0,0.0313,0.949,0.933,0.33,0.189,102.334,0
95,5up8HNHkEfnK47K1H74R2F,0.434,0.0238,2,-22.412,0,0.0495,0.993,0.888,0.075,0.0494,130.347,0
96,3Om7i5Xg1ORaABNTaCnF29,0.344,0.187,7,-17.767,1,0.044,0.903,0.631,0.245,0.143,62.919,0
97,0ivpUENLpheuPoa6VuY1ax,0.53,0.143,8,-17.471,1,0.0423,0.958,0.497,0.278,0.119,125.464,0
98,01HQIKjcODJCBRFoETqngE,0.427,0.114,2,-22.546,0,0.0509,0.843,0.863,0.0966,0.114,60.484,0
99,3u5U1SG291e4HfJUm4MMQV,0.354,0.0397,11,-24.607,0,0.0419,0.937,0.614,0.123,0.0717,82.312,0
0,24Wg5AQK6AaNyZBTpL1unQ,0.575,0.494,11,-12.006,0,0.0346,0.389,0.562,0.0741,0.395,84.909,0
1,61S3v0zujG9J171zdMEap7,0.637,0.818,10,-7.178,0,0.0338,0.189,0.886,0.0703,0.799,97.983,0
2,1wugADbCBtcDPbd0D7NtX0,0.635,0.778,7,-9.958,0,0.0447,0.223,0.761,0.228,0.549,103.021,0
3,1mYIkTdWul7A4NYS3cKR2g,0.798,0.599,2,-5.124,1,0.0281,0.216,0.242,0.0544,0.776,97.008,0
4,69cpqIccenZsg4tO3lYgrK,0.81,0.613,11,-9.06,1,0.0512,0.128,0.828,0.378,0.722,105.027,0
5,3Jy2TEyOVfBUwVytWu52NP,0.551,0.73,7,-6.921,0,0.0394,0.4,0.188,0.126,0.459,77.948,0
6,3WBkCYUDJB6dwixiOP6kPD,0.63,0.594,6,-7.705,1,0.0417,0.359,0.734,0.0593,0.799,170.034,0
7,6mpc681Hb9vbr4tFZJ7Jfc,0.785,0.716,4,-5.797,0,0.0462,0.0889,0.195,0.165,0.709,100.009,0
8,660TXK5WaAa1YZD2MIY64j,0.795,0.557,7,-6.303,0,0.0735,0.722,0.13,0.115,0.618,96.021,0
9,049VqBETqY4gIRJuOJyQuF,0.532,0.387,3,-12.23,1,0.0291,0.854,0.859,0.121,0.305,76.075,0
