,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,label
66,1mJMD1VIQ7jWTP9DK2zmY0,0.492,0.681,6,-7.038,1,0.075,0.143,0.0,0.199,0.511,178.01,4
67,7Bpivl6q9y2FgSp1nr5MZ8,0.409,0.503,3,-6.859,1,0.0424,0.442,0.0,0.0867,0.193,73.104,4
68,7vF3xkCMvZjAe2nTWY0uQZ,0.581,0.441,1,-6.829,1,0.0268,0.77,2.75e-05,0.111,0.337,82.125,4
69,7IhfjcaXuXCq20ZiAA7igK,0.521,0.746,6,-6.173,1,0.0351,0.00985,0.0,0.0741,0.473,149.977,4
70,5v9jrgFC0zbE9Dagn1gg0G,0.469,0.662,6,-8.021,1,0.0335,0.427,1.93e-05,0.117,0.608,176.033,4
71,66mmgHMVELzJ95xzfeFL2r,0.506,0.749,8,-4.982,0,0.0388,0.00648,2.03e-05,0.223,0.372,151.928,4
72,7DEgL4rErTwjrsxLMlUVhf,0.536,0.722,4,-4.163,1,0.0284,0.312,0.0,0.117,0.499,143.78,4
73,3hLuHKzG1cmlRpq53ZVWd8,0.519,0.552,2,-5.023,1,0.0259,0.18,0.0,0.149,0.331,89.957,4
74,0H04yVa3DJxoXbLBpAb7iV,0.575,0.845,10,-3.838,1,0.035,0.0282,0.0,0.0814,0.376,127.997,4
75,7IWV29mryrqtO0JVgnPtfv,0.598,0.846,6,-4.956,1,0.0355,0.0527,0.0,0.113,0.328,144.04,4
76,33471tzU1VghDg9zNgGRpz,0.758,0.867,11,-5.087,1,0.0475,0.152,0.0,0.308,0.964,102.018,4
77,1AIlY4mVcOY34SNA4CTVbC,0.582,0.724,5,-3.21,1,0.0319,0.0142,0.0,0.0484,0.495,76.986,4
78,027269uzraETHuoG6aMs6a,0.494,0.771,1,-4.309,1,0.0626,0.0649,0.0,0.11,0.371,136.053,4
79,1irAliF0T8sLIOPJp6n7rU,0.623,0.79,7,-5.07,1,0.0473,0.118,0.0,0.226,0.694,81.949,4
80,6zuVzhogxotQnXIxr2wLE5,0.504,0.746,6,-4.018,1,0.029,0.323,3.93e-06,0.115,0.596,92.955,4
81,34DFpyq5NJJ79GnGbbJH3p,0.557,0.511,8,-6.788,1,0.0291,0.254,0.0,0.099,0.602,156.042,4
82,5PAvFGse5jjDH9ke8Mae7D,0.544,0.829,9,-2.84,1,0.0404,0.107,0.0,0.317,0.815,90.048,4
83,3dV1fjKOlLnaNK5MeZHXGv,0.581,0.86,7,-4.092,1,0.039,0.048,0.0,0.169,0.79,148.318,4
84,2dwoqUYTy6SOy1dFqcTndC,0.552,0.698,8,-4.817,1,0.0306,0.294,0.000103,0.0905,0.6,90.006,4
85,2EvddT8rcO99bKH0rDHAYG,0.559,0.812,11,-5.347,1,0.0371,0.0323,0.0,0.195,0.472,127.911,4
86,2bV4NwncWMnVvcWyU2yxwB,0.565,0.837,4,-4.607,1,0.119,0.106,0.0,0.37,0.775,105.067,4
87,30RZAuEkYeDXvy46Iv6l7E,0.701,0.5,8,-8.82,1,0.0303,0.46,0.0,0.234,0.409,97.028,4
88,59SoAaZ8tWxL5OBkWOG6aN,0.604,0.536,8,-6.186,1,0.0345,0.13,0.0,0.162,0.473,151.737,4
89,0h6qJZXkVGNUIoM4q8CrFH,0.578,0.763,8,-7.498,0,0.0443,0.472,0.0,0.135,0.561,92.01,4
90,56WqFKgyrRZd6CugD7Adjh,0.464,0.859,0,-5.802,1,0.0351,0.0643,0.00162,0.116,0.633,159.908,4
91,1UYfAU2bwgjaM5rIIPQleC,0.627,0.678,2,-4.691,1,0.0294,0.185,0.0,0.374,0.724,100.032,4
92,5eDvChP4WAPPrtaQeI9MhT,0.54,0.863,1,-4.483,1,0.0481,0.0138,0.0,0.0871,0.64,77.0,4
93,2bVeUlOC5JjTpkQXuUUoYm,0.639,0.843,11,-4.975,1,0.0362,0.0525,0.0,0.0854,0.528,126.047,4
94,4sf2L157iEgAR7yrCNLgSq,0.562,0.649,9,-5.4,1,0.0494,0.231,0.0,0.341,0.376,145.913,4
95,1kqVSbwdlNKsPGv0aehcAZ,0.58,0.725,0,-5.124,1,0.0273,0.016,0.0,0.107,0.369,93.014,4
96,143YESFOZqxVGrKEWisbid,0.591,0.741,7,-4.867,1,0.0466,0.202,0.0,0.208,0.635,81.995,4
97,1dyxS3YzBbL0t8rEVwVQ1K,0.538,0.752,10,-5.106,1,0.0396,0.0608,5.39e-06,0.118,0.217,139.984,4
98,0PjXFoTUNltAvf4IN0N3Xx,0.686,0.566,9,-5.977,1,0.0423,0.254,0.0,0.11,0.542,146.042,4
